REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,OC2,OC2_LABEL,TIME_PERIOD,VALUE
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_TOTAL,Total,2015,445.634
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_01,01 - Commissioned armed forces officers,2015,4.078
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_02,02 - Non-commissioned armed forces officers,2015,1.598
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_03,"03 - Armed forces occupations, other ranks",2015,0.626
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_11,"11 - Chief executives, senior officials and legislators",2015,1.984
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_12,12 - Administrative and commercial managers,2015,2.898
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_13,13 - Production and specialised services managers,2015,4.602
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_14,"14 - Hospitality, retail and other services managers",2015,1.742
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_21,21 - Science and engineering professionals,2015,9.795
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_22,22 - Health professionals,2015,8.895
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_23,23 - Teaching professionals,2015,46.691
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_24,24 - Business and administration professionals,2015,9.81
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_25,25 - Information and communications technology professionals,2015,1.692
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_26,"26 - Legal, social and cultural professionals",2015,28.317
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_31,31 - Science and engineering associate professionals,2015,8.751
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_32,32 - Health associate professionals,2015,15.705
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_33,33 - Business and administration associate professionals,2015,11.147
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_34,"34 - Legal, social, cultural and related associate professionals",2015,6.567
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_35,35 - Information and communications technicians,2015,2.515
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_41,41 - General and keyboard clerks,2015,1.912
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_42,42 - Customer services clerks,2015,8.794
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_43,43 - Numerical and material recording clerks,2015,5.884
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_44,44 - Other clerical support workers,2015,0.55
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_51,51 - Personal service workers,2015,28.174
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_52,52 - Sales workers,2015,27.495
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_53,53 - Personal care workers,2015,3.492
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_54,54 - Protective services workers,2015,29.81
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_61,61 - Market-oriented skilled agricultural workers,2015,7.177
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_62,"62 - Market-oriented skilled forestry, fishery and hunting workers",2015,1.366
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_71,"71 - Building and related trades workers, excluding electricians",2015,27.102
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_72,"72 - Metal, machinery and related trades workers",2015,12.702
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_73,73 - Handicraft and printing workers,2015,1.359
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_74,74 - Electrical and electronic trades workers,2015,6.366
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_75,"75 - Food processing, wood working, garment and other craft and related trades workers",2015,17.939
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_81,81 - Stationary plant and machine operators,2015,32.911
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_82,82 - Assemblers,2015,0.865
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_83,83 - Drivers and mobile plant operators,2015,21.239
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_91,91 - Cleaners and helpers,2015,22.175
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_92,"92 - Agricultural, forestry and fishery labourers",2015,
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_93,"93 - Labourers in mining, construction, manufacturing and transport",2015,14.344
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_94,94 - Food preparation assistants,2015,2.015
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_96,96 - Refuse workers and other elementary workers,2015,3.776
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_T,Total,OC2_ISCO08_X,Not elsewhere classified,2015,0.593
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_TOTAL,Total,2015,247.261
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_01,01 - Commissioned armed forces officers,2015,3.523
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_02,02 - Non-commissioned armed forces officers,2015,1.389
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_03,"03 - Armed forces occupations, other ranks",2015,0.466
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_11,"11 - Chief executives, senior officials and legislators",2015,1.77
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_12,12 - Administrative and commercial managers,2015,2.158
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_13,13 - Production and specialised services managers,2015,2.847
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_14,"14 - Hospitality, retail and other services managers",2015,0.954
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_21,21 - Science and engineering professionals,2015,6.678
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_22,22 - Health professionals,2015,3.501
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_23,23 - Teaching professionals,2015,11.991
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_24,24 - Business and administration professionals,2015,2.8
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_25,25 - Information and communications technology professionals,2015,1.26
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_26,"26 - Legal, social and cultural professionals",2015,9.525
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_31,31 - Science and engineering associate professionals,2015,5.79
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_32,32 - Health associate professionals,2015,3.309
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_33,33 - Business and administration associate professionals,2015,6.435
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_34,"34 - Legal, social, cultural and related associate professionals",2015,5.382
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_35,35 - Information and communications technicians,2015,2.011
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_41,41 - General and keyboard clerks,2015,1.154
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_42,42 - Customer services clerks,2015,4.283
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_43,43 - Numerical and material recording clerks,2015,3.64
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_44,44 - Other clerical support workers,2015,0.224
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_51,51 - Personal service workers,2015,17.747
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_52,52 - Sales workers,2015,11.423
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_53,53 - Personal care workers,2015,0.312
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_54,54 - Protective services workers,2015,29.184
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_61,61 - Market-oriented skilled agricultural workers,2015,4.991
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_62,"62 - Market-oriented skilled forestry, fishery and hunting workers",2015,1.366
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_71,"71 - Building and related trades workers, excluding electricians",2015,26.627
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_72,"72 - Metal, machinery and related trades workers",2015,12.628
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_73,73 - Handicraft and printing workers,2015,0.173
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_74,74 - Electrical and electronic trades workers,2015,6.366
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_75,"75 - Food processing, wood working, garment and other craft and related trades workers",2015,7.033
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_81,81 - Stationary plant and machine operators,2015,6.815
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_82,82 - Assemblers,2015,0.279
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_83,83 - Drivers and mobile plant operators,2015,21.239
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_91,91 - Cleaners and helpers,2015,6.235
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_92,"92 - Agricultural, forestry and fishery labourers",2015,
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_93,"93 - Labourers in mining, construction, manufacturing and transport",2015,10.925
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_94,94 - Food preparation assistants,2015,0.251
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_96,96 - Refuse workers and other elementary workers,2015,2.105
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_M,Male,OC2_ISCO08_X,Not elsewhere classified,2015,0.379
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_F,Female,OC2_ISCO08_TOTAL,Total,2015,198.373
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_F,Female,OC2_ISCO08_01,01 - Commissioned armed forces officers,2015,0.554
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_F,Female,OC2_ISCO08_02,02 - Non-commissioned armed forces officers,2015,
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_F,Female,OC2_ISCO08_03,"03 - Armed forces occupations, other ranks",2015,
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_F,Female,OC2_ISCO08_11,"11 - Chief executives, senior officials and legislators",2015,
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_F,Female,OC2_ISCO08_12,12 - Administrative and commercial managers,2015,0.74
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_F,Female,OC2_ISCO08_13,13 - Production and specialised services managers,2015,1.755
ALB,Albania,A,Annual,EES_TEES_NB,Employees,SEX_F,Female,OC2_ISCO08_14,"14 - Hospitality, retail and other services managers",2015,0.788
