REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,OCU,OCU_LABEL,TIME_PERIOD,VALUE
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_T,Total,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2023,1839.631
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_T,Total,OCU_ISCO08_9,9. Elementary occupations,2023,2422.84
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_T,Total,OCU_ISCO08_0,0. Armed forces occupations,2023,194.154
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_T,Total,OCU_ISCO08_X,X. Not elsewhere classified,2023,173.364
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_ISCO08_TOTAL,Total,2023,14573.643
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_ISCO08_1,1. Managers,2023,1236.317
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_ISCO08_2,2. Professionals,2023,3413.423
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_ISCO08_3,3. Technicians and associate professionals,2023,2202.906
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_ISCO08_4,4. Clerical support workers,2023,646.172
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_ISCO08_5,5. Service and sales workers,2023,1339.685
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2023,578.095
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_ISCO08_7,7. Craft and related trades workers,2023,2439.445
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2023,1481.585
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_ISCO08_9,9. Elementary occupations,2023,988.343
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_ISCO08_0,0. Armed forces occupations,2023,158.215
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_ISCO08_X,X. Not elsewhere classified,2023,89.457
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_ISCO08_TOTAL,Total,2023,14014.941
