REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,OCU,OCU_LABEL,TIME_PERIOD,VALUE
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_SKILL_L1,Skill level 1 ~ low,2024,31.07
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_SKILL_X,Not elsewhere classified,2024,36.52
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_SKILL_TOTAL,Total,2024,50.01
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,61.71
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_SKILL_L2,Skill level 2 ~ medium,2024,36.97
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_SKILL_L1,Skill level 1 ~ low,2024,32.94
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_SKILL_X,Not elsewhere classified,2024,41.16
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_SKILL_TOTAL,Total,2024,43.34
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,52.31
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_SKILL_L2,Skill level 2 ~ medium,2024,33.49
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_SKILL_L1,Skill level 1 ~ low,2024,29.43
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_SKILL_X,Not elsewhere classified,2024,31.03
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_ISCO08_TOTAL,Total,2024,46.84
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_ISCO08_1,1. Managers,2024,71.91
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_ISCO08_2,2. Professionals,2024,59.8
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_ISCO08_3,3. Technicians and associate professionals,2024,46.35
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_ISCO08_4,4. Clerical support workers,2024,39.98
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_ISCO08_5,5. Service and sales workers,2024,31.23
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,37.04
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_ISCO08_7,7. Craft and related trades workers,2024,34.32
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,35.56
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_ISCO08_9,9. Elementary occupations,2024,31.07
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_ISCO08_0,0. Armed forces occupations,2024,63.03
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_ISCO08_X,X. Not elsewhere classified,2024,34.5
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_ISCO08_TOTAL,Total,2024,50.01
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_ISCO08_1,1. Managers,2024,79.23
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_ISCO08_2,2. Professionals,2024,62.83
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_ISCO08_3,3. Technicians and associate professionals,2024,49.95
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_ISCO08_4,4. Clerical support workers,2024,41.83
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_ISCO08_5,5. Service and sales workers,2024,34.93
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,41.16
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_ISCO08_7,7. Craft and related trades workers,2024,34.8
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,36.62
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_ISCO08_9,9. Elementary occupations,2024,32.94
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_ISCO08_0,0. Armed forces occupations,2024,63.03
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_M,Male,OCU_ISCO08_X,X. Not elsewhere classified,2024,37.88
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_ISCO08_TOTAL,Total,2024,43.34
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_ISCO08_1,1. Managers,2024,59.71
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_ISCO08_2,2. Professionals,2024,56.74
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_ISCO08_3,3. Technicians and associate professionals,2024,42.71
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_ISCO08_4,4. Clerical support workers,2024,38.82
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_ISCO08_5,5. Service and sales workers,2024,29.21
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,23.73
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_ISCO08_7,7. Craft and related trades workers,2024,30.88
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,30.53
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_ISCO08_9,9. Elementary occupations,2024,29.43
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_ISCO08_0,0. Armed forces occupations,2024,0.0
CHE,Switzerland,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_F,Female,OCU_ISCO08_X,X. Not elsewhere classified,2024,31.03
DEU,Germany,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_SKILL_TOTAL,Total,2022,24.92
DEU,Germany,A,Annual,SDG_0851_NB,SDG 8.5.1: Average hourly earnings of female and male employees,SEX_T,Total,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2022,107.82
