REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,EDU,EDU_LABEL,TIME_PERIOD,VALUE
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_7,7. Master's or equivalent level,2023,
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_TOTAL,Total,2023,166.939
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_X,X. No schooling,2023,0.964
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_0,0. Early childhood education,2023,18.678
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_1,1. Primary education,2023,41.832
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_2,2. Lower secondary education,2023,53.137
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_3,3. Upper secondary education,2023,24.763
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2023,0.887
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_6,6. Bachelor's or equivalent level,2023,23.453
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_7,7. Master's or equivalent level,2023,
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_TOTAL,Total,2023,82.092
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_X,X. No schooling,2023,0.619
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_0,0. Early childhood education,2023,8.711
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_1,1. Primary education,2023,17.285
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_2,2. Lower secondary education,2023,26.99
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_3,3. Upper secondary education,2023,14.514
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2023,0.467
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_6,6. Bachelor's or equivalent level,2023,11.123
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_7,7. Master's or equivalent level,2023,
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_5,5. Short-cycle tertiary education,2023,5.595
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_5,5. Short-cycle tertiary education,2023,3.211
PHL,Philippines,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_5,5. Short-cycle tertiary education,2023,2.383
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_TOTAL,Total,2024,2.318
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_LTB,Less than basic,2024,0.252
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_BAS,Basic,2024,0.487
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_INT,Intermediate,2024,0.291
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_ADV,Advanced,2024,1.289
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_TOTAL,Total,2024,1.305
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_LTB,Less than basic,2024,0.162
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_BAS,Basic,2024,0.285
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_INT,Intermediate,2024,0.099
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_ADV,Advanced,2024,0.759
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_TOTAL,Total,2024,1.012
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_LTB,Less than basic,2024,0.09
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_BAS,Basic,2024,0.201
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_INT,Intermediate,2024,0.191
SGP,Singapore,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_ADV,Advanced,2024,0.529
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_TOTAL,Total,2024,5.069
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_LTB,Less than basic,2024,0.634
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_BAS,Basic,2024,2.743
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_INT,Intermediate,2024,0.937
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_ADV,Advanced,2024,0.755
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_X,Level not stated,2015,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_TOTAL,Total,2024,3.885
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_LTB,Less than basic,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_BAS,Basic,2024,1.787
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_INT,Intermediate,2024,0.87
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_ADV,Advanced,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_X,Level not stated,2015,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_TOTAL,Total,2024,1.184
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_LTB,Less than basic,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_BAS,Basic,2024,0.956
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_INT,Intermediate,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_ADV,Advanced,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_X,Level not stated,2015,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_TOTAL,Total,2019,10.495
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_X,X. No schooling,2019,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_0,0. Pre-primary education,2019,0.775
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_1,1. Primary education or first stage of basic education,2019,2.882
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2019,2.858
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_3,3. Upper secondary education,2019,2.312
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_4,4. Post-secondary non-tertiary education,2019,0.492
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2019,0.762
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_UNK,Level not stated,2015,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_TOTAL,Total,2019,4.724
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_X,X. No schooling,2019,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_0,0. Pre-primary education,2019,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_1,1. Primary education or first stage of basic education,2019,1.234
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2019,1.193
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_3,3. Upper secondary education,2019,0.994
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_4,4. Post-secondary non-tertiary education,2019,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2019,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_UNK,Level not stated,2015,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_TOTAL,Total,2019,5.771
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_X,X. No schooling,2019,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_0,0. Pre-primary education,2019,0.601
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_1,1. Primary education or first stage of basic education,2019,1.649
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2019,1.665
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_3,3. Upper secondary education,2019,1.318
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_4,4. Post-secondary non-tertiary education,2019,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2019,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_UNK,Level not stated,2015,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_6,6. Second stage of tertiary education (leading to an advanced research qualification),2019,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_6,6. Second stage of tertiary education (leading to an advanced research qualification),2019,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_6,6. Second stage of tertiary education (leading to an advanced research qualification),2019,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_TOTAL,Total,2024,5.069
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_X,X. No schooling,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_0,0. Early childhood education,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_1,1. Primary education,2024,1.652
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_2,2. Lower secondary education,2024,1.091
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_3,3. Upper secondary education,2024,0.87
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_5,5. Short-cycle tertiary education,2023,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,0.755
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_TOTAL,Total,2024,3.885
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_X,X. No schooling,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_0,0. Early childhood education,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_1,1. Primary education,2024,1.257
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_2,2. Lower secondary education,2024,0.53
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_3,3. Upper secondary education,2024,0.87
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_5,5. Short-cycle tertiary education,2023,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_TOTAL,Total,2024,1.184
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_X,X. No schooling,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_0,0. Early childhood education,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_1,1. Primary education,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_2,2. Lower secondary education,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_3,3. Upper secondary education,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_5,5. Short-cycle tertiary education,2023,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_7,7. Master's or equivalent level,2021,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_7,7. Master's or equivalent level,2021,
VNM,Viet Nam,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_7,7. Master's or equivalent level,2021,
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_TOTAL,Total,2024,904.397
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_LTB,Less than basic,2024,39.207
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_BAS,Basic,2024,61.497
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_INT,Intermediate,2024,442.004
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_ADV,Advanced,2024,361.689
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_TOTAL,Total,2024,187.463
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_LTB,Less than basic,2024,14.216
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_BAS,Basic,2024,22.171
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_INT,Intermediate,2024,93.853
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_ADV,Advanced,2024,57.224
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_TOTAL,Total,2024,716.934
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_LTB,Less than basic,2024,24.991
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_BAS,Basic,2024,39.326
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_INT,Intermediate,2024,348.152
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_ADV,Advanced,2024,304.465
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_TOTAL,Total,2019,776.076
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_X,X. No schooling,2019,24.795
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_0,0. Pre-primary education,2015,
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_1,1. Primary education or first stage of basic education,2019,7.626
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2018,21.622
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_3,3. Upper secondary education,2019,670.5
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_4,4. Post-secondary non-tertiary education,2019,
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2018,186.853
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_6,6. Second stage of tertiary education (leading to an advanced research qualification),2018,3.712
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_TOTAL,Total,2019,175.265
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_X,X. No schooling,2019,6.813
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_0,0. Pre-primary education,2015,
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_1,1. Primary education or first stage of basic education,2019,4.258
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2018,7.997
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_3,3. Upper secondary education,2019,131.058
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_4,4. Post-secondary non-tertiary education,2019,
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2018,40.829
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_6,6. Second stage of tertiary education (leading to an advanced research qualification),2018,
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_TOTAL,Total,2019,600.811
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_X,X. No schooling,2019,17.982
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_0,0. Pre-primary education,2015,
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_1,1. Primary education or first stage of basic education,2019,3.368
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2018,13.625
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_3,3. Upper secondary education,2019,539.441
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_4,4. Post-secondary non-tertiary education,2019,
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2018,146.024
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_6,6. Second stage of tertiary education (leading to an advanced research qualification),2018,2.882
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_X,Level not stated,2019,72.815
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_X,Level not stated,2019,32.964
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_X,Level not stated,2019,39.851
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_UNK,Level not stated,2019,72.815
EGY,Egypt,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_UNK,Level not stated,2019,32.964
